Dia          Semana,Columna_1,=((Main!E41/100)/(Main!J21/278)),Columna_3,=(((Main!F31/100)/Main!F72)/(Main!J21/278)),Columna_5,=(((Main!G36/100)/Main!F73)/(Main!J21/278)),Columna_7,=(((I5/100)/Main!F74)/(Main!J21/278)),Columna_9,=(((K5/100)/Main!F75)/(Main!J21/278)),Columna_11,=((M5/100)/(Main!J21/278)),Columna_13,Columna_14
40,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
41,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
42,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
43,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
44,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
45,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
46,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
47,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
48,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
49,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
50,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
51,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
52,0.9059202,1.9606443348475016,0.6366,1.383913043478261,0.7549319999999999,0.8275290377316994,0.12920728868049017,1.1746117152771833,0.449431402764,4.49431402764e-05,35.6483,0.0356483,,
