Fase,Día Después Siembra,Semana,N,P2O5,K20,MgO,Ca,B Gramos/Ha,Relación N:K N/(K2O/3.36),Relación Ca:Mg (1:0.5) (CaO/1.39)/MgO,Relación K:Ca (1:1)     (CaO/1.19)/K2O,Columna_12
,96.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,97.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,98.0,14,1.578202363643501,0.7122479999999999,2.653371662304,0.4541269390460929,1.5796237916044535,35.6483,1.9999999999999998,0.4,0.5,
,99.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,100.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,101.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,102.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,103.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,104.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,105.0,15,1.72167530579291,0.7122479999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,106.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,107.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,108.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,109.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,110.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,111.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,112.0,16,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,113.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,114.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,115.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,116.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,117.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,118.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,119.0,17,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,120.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,121.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,122.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,123.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,124.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,125.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,126.0,18,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,127.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,128.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,129.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,130.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,131.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
,132.0,19,1.72167530579291,0.8825219999999999,2.8945872679679994,0.4954112062321013,1.7232259544775852,35.6483,2.0,0.4,0.5,
